market_id,market_name,crop_id,crop_name,n_samples,n_errors,n_direction_reversal,mean_confidence,mean_abs_next_return,error_rate,direction_reversal_rate
241,三重區,LC90,包心白菜-進口 其他,104,38,31,0.5435336774099561,0.2702299580069228,0.36538461538461536,0.2980769230769231
400,台中市,T0,西瓜-其他,104,36,31,0.5837872330275625,0.44823090225415485,0.34615384615384615,0.2980769230769231
400,台中市場,IH000,進口其它花卉,104,34,31,0.6616918971786198,0.5068268698313037,0.3269230769230769,0.2980769230769231
514,彰化市場,FD801,染小菊-芬蘭,104,55,31,0.4760232768635816,0.16549350175868777,0.5288461538461539,0.2980769230769231
900,屏東市,FR9,青花苔-進口,104,42,31,0.5312818171638933,0.30917743225352223,0.40384615384615385,0.2980769230769231
800,高雄市場,FO027,萬代蘭-巨輪紫,105,40,31,0.6036824967152872,0.35342096930584027,0.38095238095238093,0.29523809523809524
104,台北二,SE3,青蔥-大蔥,107,46,31,0.540824045154654,0.22432875849387354,0.42990654205607476,0.2897196261682243
220,板橋區,W1,洋香瓜-網狀紅肉,107,48,31,0.49086209926894037,0.19834972311197177,0.4485981308411215,0.2897196261682243
700,台南市場,FR408,玫瑰-黛安娜粉,107,37,31,0.5675413820590794,0.29566281067287914,0.34579439252336447,0.2897196261682243
400,台中市,FP2,萊豆-豆仁,109,62,31,0.46597084437139447,0.17170102859105824,0.5688073394495413,0.28440366972477066
800,高雄市場,FH158,紅薑花,111,42,31,0.600319411696752,0.3002470716217432,0.3783783783783784,0.27927927927927926
800,高雄市場,FD400,小菊-粉,112,44,31,0.5192141101280789,0.24061703465105788,0.39285714285714285,0.2767857142857143
514,彰化市場,FS893,OT帕雷諾-三朵,114,44,31,0.4988529974632268,0.21182105530014697,0.38596491228070173,0.2719298245614035
105,台北市場,IO540,進口石斛蘭-粉,115,57,31,0.4634283645825098,0.2375467261818366,0.4956521739130435,0.26956521739130435
830,鳳山區,SG2,大蒜-軟梗,115,63,31,0.4858715883536643,0.1506394774414258,0.5478260869565217,0.26956521739130435
104,台北二,SH2,竹筍-綠竹筍,116,47,31,0.544736657195854,0.21464303196517212,0.4051724137931034,0.2672413793103448
105,台北市場,FH631,海芋-紅,116,36,31,0.6129689108833828,0.35685244429215157,0.3103448275862069,0.2672413793103448
104,台北二,SP5,薑-薑黃,117,34,31,0.6779251150984272,0.5264717658221357,0.2905982905982906,0.26495726495726496
400,台中市場,FH366,金魚草-白色,117,39,31,0.606352176593535,0.33638295174690547,0.3333333333333333,0.26495726495726496
800,高雄市,W1,洋香瓜-網狀紅肉,117,60,31,0.4710573272322615,0.15605496748539888,0.5128205128205128,0.26495726495726496
105,台北市場,FR943,玫瑰-第一名粉,118,68,31,0.43153764763847474,0.11029201371804997,0.576271186440678,0.2627118644067797
109,台北一,LJ5,芥菜-翡翠娃娃菜,120,45,31,0.5099769785229166,0.16104966717211314,0.375,0.25833333333333336
700,台南市場,FU651,洋桔梗-典雅綠,121,42,31,0.5646935030673722,0.36449350124944824,0.34710743801652894,0.256198347107438
105,台北市場,FM013,重瓣百合-紅三朵,125,72,31,0.44061786634335703,0.23222677151406917,0.576,0.248
105,台北市場,FU271,洋桔梗-單瓣白紫邊,128,54,31,0.4869053704317233,0.2034269135786562,0.421875,0.2421875
420,豐原區,SW1,球莖甘藍,133,70,31,0.4634150386719086,0.10795566263856379,0.5263157894736842,0.23308270676691728
800,高雄市場,FS630,OT曼尼薩,133,41,31,0.6128900539075826,0.43948968109943143,0.3082706766917293,0.23308270676691728
400,台中市場,FO003,腎藥蘭-曼谷火焰,134,39,31,0.6185548836911517,0.3931843964258432,0.291044776119403,0.23134328358208955
241,三重區,SH5,竹筍-烏殼綠,138,57,31,0.4769439155967473,0.17290294340809031,0.41304347826086957,0.2246376811594203
420,豐原區,FV6,辣椒-糯米椒,144,52,31,0.5216985593769642,0.2819698976951938,0.3611111111111111,0.2152777777777778
830,鳳山區,F1,雜柑-檸檬,145,72,31,0.4570616485001705,0.11011033718999004,0.496551724137931,0.21379310344827587
105,台北市場,FY083,紐西蘭麻,149,47,31,0.5910516576231987,0.28844802961371235,0.31543624161073824,0.2080536912751678
800,高雄市,SA7,蘿蔔-甜菜根,157,69,31,0.49773176568156735,0.17504808292649915,0.4394904458598726,0.19745222929936307
514,彰化市場,FY000,切葉類,159,41,31,0.6898141187400054,0.5112056339441228,0.2578616352201258,0.1949685534591195
104,台北二,S49,葡萄-無子進口,169,74,31,0.520185301647301,0.2027207586602763,0.4378698224852071,0.1834319526627219
420,豐原區,Q1,蓮霧-紅蓮霧,170,87,31,0.4532888506925072,0.11842430785866204,0.5117647058823529,0.18235294117647058
420,豐原區,F4,雜柑-桔子,172,92,31,0.46662995362327464,0.15291793367605036,0.5348837209302325,0.18023255813953487
400,台中市,70,小番茄-其他,173,82,31,0.47365412905676657,0.17124671586792478,0.47398843930635837,0.1791907514450867
104,台北二,LX2,蕨菜-山蘇,174,65,31,0.6052461314022418,0.16549467224891637,0.3735632183908046,0.1781609195402299
109,台北一,SJ5,芋-芋角,195,95,31,0.5026623650478372,0.11535033656062872,0.48717948717948717,0.15897435897435896
930,台東市,LC1,包心白-包白,199,109,31,0.4756040561992565,0.19188776471537436,0.5477386934673367,0.15577889447236182
104,台北二,SF2,韭菜-韭菜黃,211,119,31,0.4327798158732306,0.10023452726905994,0.5639810426540285,0.14691943127962084
830,鳳山區,I1,木瓜-網室紅肉,223,120,31,0.45389387821778515,0.07698776413697131,0.5381165919282511,0.13901345291479822
105,台北市場,FW160,星辰花-白,68,35,30,0.565555138993205,0.22349248020372242,0.5147058823529411,0.4411764705882353
400,台中市場,FO340,文心蘭-愛琳娜,69,34,30,0.558615734129064,0.37467405884130656,0.4927536231884058,0.43478260869565216
105,台北市場,FO362,文心蘭-夏雪,72,37,30,0.5012217645612604,0.19429158521212161,0.5138888888888888,0.4166666666666667
105,台北市場,FW174,星辰花-粉仙紫,72,39,30,0.5207984178277633,0.1679398418568744,0.5416666666666666,0.4166666666666667
400,台中市場,FC302,大菊-世界一,77,37,30,0.5557340600060275,0.28376382104498843,0.4805194805194805,0.38961038961038963
338,桃農,FL1,豌豆-白花,79,36,30,0.5580894213403266,0.3070747753990077,0.45569620253164556,0.379746835443038
104,台北二,C8,珍珠柑,80,42,30,0.545750936295615,0.178168491566603,0.525,0.375
950,花蓮市,FZ1,落花生-生,80,36,30,0.5693357816987621,0.18988240927155955,0.45,0.375
514,彰化市場,FC302,大菊-世界一,82,45,30,0.5020993990706559,0.18825385946118656,0.5487804878048781,0.36585365853658536
514,彰化市場,FS981,OT百合-美麗果單朵,82,36,30,0.6086489314139897,0.3096556215996874,0.43902439024390244,0.36585365853658536
800,高雄市場,FD645,小菊-白斯不列,82,41,30,0.5132939103026247,0.25503329620216436,0.5,0.36585365853658536
700,台南市場,FH310,大理花-混色,83,37,30,0.603271839387381,0.3255720347929117,0.4457831325301205,0.3614457831325301
900,屏東市,FD0,花胡瓜-其他,83,34,30,0.5740146664382026,0.4639724956341949,0.40963855421686746,0.3614457831325301
950,花蓮市,LH1,菠菜-圓葉,83,37,30,0.5464191842524723,0.2794290960451086,0.4457831325301205,0.3614457831325301
105,台北市場,FT662,鐵砲百合-雷山一號雙朵,84,38,30,0.529353456097563,0.2511931185019092,0.4523809523809524,0.35714285714285715
241,三重區,LF3,蕹菜-水蕹菜,84,36,30,0.5677779686337449,0.3535941935968018,0.42857142857142855,0.35714285714285715
338,桃農,FT0,南瓜-其他,84,36,30,0.6250456935526311,0.47742042652338795,0.42857142857142855,0.35714285714285715
800,高雄市,SG4,大蒜-蔥蒜,84,42,30,0.556947003256566,0.2945347150731056,0.5,0.35714285714285715
800,高雄市場,FH341,火焰雞冠花-紅,85,37,30,0.5597238385421888,0.32749783726606113,0.43529411764705883,0.35294117647058826
400,台中市場,FL129,LA百合-橙多朵,86,38,30,0.5301443468965259,0.29062546892515456,0.4418604651162791,0.3488372093023256
109,台北一,FM3,菜豆-紅色,87,39,30,0.5398931585349989,0.24359647301646903,0.4482758620689655,0.3448275862068966
104,台北二,OW,梨-雪梨,89,38,30,0.583392162018625,0.3143157352223269,0.42696629213483145,0.33707865168539325
338,桃農,LJ1,芥菜-芥菜仁,90,36,30,0.5785597354310329,0.29626440225560025,0.4,0.3333333333333333
700,台南市場,FD657,小菊-西維亞白,91,32,30,0.5965932796643454,0.35276199277310843,0.3516483516483517,0.32967032967032966
105,台北市場,FD712,小菊-紫雲南菊,93,37,30,0.5752368950127337,0.36677020575517233,0.3978494623655914,0.3225806451612903
700,台南市場,FG113,劍蘭-新種紅,93,40,30,0.5552867456223617,0.3552825394760746,0.43010752688172044,0.3225806451612903
800,高雄市場,FW172,補血草,93,40,30,0.49357333933347347,0.1970279400564166,0.43010752688172044,0.3225806451612903
220,板橋區,SF1,韭菜-白頭,94,53,30,0.4939636580100461,0.25838443727014926,0.5638297872340425,0.3191489361702128
109,台北一,E3,甜橙-紅肉柳橙,95,45,30,0.5113613888657584,0.17449643600797338,0.47368421052631576,0.3157894736842105
950,花蓮市,FR1,青花苔,96,40,30,0.5499476723046537,0.2628988941724566,0.4166666666666667,0.3125
400,台中市場,FS470,水晶香水,97,34,30,0.6287926458072705,0.4419757890318947,0.35051546391752575,0.30927835051546393
800,高雄市場,FR455,玫瑰-翡翠珍珠,97,39,30,0.5284178988192406,0.23332780333198003,0.4020618556701031,0.30927835051546393
900,屏東市,SI1,萵苣莖,97,37,30,0.5438533530220523,0.2561565293461033,0.38144329896907214,0.30927835051546393
104,台北二,C0,柑橘-其他,98,39,30,0.5890602993491714,0.3947578582397324,0.3979591836734694,0.30612244897959184
800,高雄市場,FY050,山蘇葉,98,39,30,0.5942848287331459,0.2438004248928356,0.3979591836734694,0.30612244897959184
900,屏東市,MC1,濕木耳,98,37,30,0.5680044503499381,0.22860511769615027,0.37755102040816324,0.30612244897959184
338,桃農,SE5,青蔥-紅蔥頭,99,45,30,0.5545811034384635,0.30978355915704775,0.45454545454545453,0.30303030303030304
400,台中市場,FS631,OT曼尼薩-單朵,99,37,30,0.5892427776182456,0.28567434676621006,0.37373737373737376,0.30303030303030304
514,彰化市場,FS782,OT百合-貝維爾雙朵,100,45,30,0.5047980286190087,0.261140743250709,0.45,0.3
830,鳳山區,SW1,球莖甘藍,101,51,30,0.4957434482298075,0.14054634802204855,0.504950495049505,0.297029702970297
512,永靖鄉,FG1,苦瓜-白大米,102,37,30,0.5512448723281597,0.216953571100641,0.3627450980392157,0.29411764705882354
800,高雄市場,FA990,繡球撫子-紫白,102,43,30,0.5564326394713247,0.2355525262312471,0.4215686274509804,0.29411764705882354
105,台北市場,FC804,染大菊-白天星,104,47,30,0.47624726862254163,0.17266132339342538,0.4519230769230769,0.28846153846153844
400,台中市場,FA800,康乃馨-多朵(混色),104,42,30,0.4920227598100714,0.18807229092814337,0.40384615384615385,0.28846153846153844
800,高雄市場,FD350,小菊-黃風車,104,45,30,0.4544584039111357,0.2291386799244767,0.4326923076923077,0.28846153846153844
514,彰化市場,FR120,玫瑰-埔里之星,105,43,30,0.574627864951632,0.3045372911933113,0.4095238095238095,0.2857142857142857
338,桃農,LG9,芹菜-進口,106,44,30,0.5060806793561381,0.20756075675441382,0.41509433962264153,0.2830188679245283
512,永靖鄉,FI2,茄子-麻荸茄,108,38,30,0.5119397773851886,0.22956741475902276,0.35185185185185186,0.2777777777777778
104,台北二,FL92,豌豆-進口 紅花,111,54,30,0.5117640479668216,0.1643355778390959,0.4864864864864865,0.2702702702702703
105,台北市場,FH231,夜來香-單瓣,111,41,30,0.4988140650552377,0.206353245702207,0.36936936936936937,0.2702702702702703
241,三重區,LA6,甘藍-甘藍芽,119,34,30,0.614919802471108,0.4804138490015339,0.2857142857142857,0.25210084033613445
400,台中市場,IW560,進口滿天星-白,120,34,30,0.6982687514234317,0.3993352394811368,0.2833333333333333,0.25
514,彰化市場,FB000,火鶴花,124,40,30,0.6036609313809151,0.2504769351860009,0.3225806451612903,0.24193548387096775
338,桃農,FT7,南瓜-栗子,125,43,30,0.5664346325300122,0.2523033529799905,0.344,0.24
104,台北二,FX2,虎豆-福豆,126,41,30,0.5706697087361193,0.2657790287832879,0.3253968253968254,0.23809523809523808
109,台北一,O10,梨-寶島甘露梨,127,68,30,0.5244338791170443,0.1557462162157423,0.5354330708661418,0.23622047244094488
241,三重區,FL5,豌豆-豌豆苗,128,57,30,0.5072126957999464,0.15241310336684902,0.4453125,0.234375
700,台南市場,FB608,火鶴花-戀愛,129,42,30,0.6531294050595322,0.3640985155530995,0.32558139534883723,0.23255813953488372
105,台北市場,FB607,火鶴花-月亮女神,133,39,30,0.7023738217645661,0.4302785288799465,0.2932330827067669,0.22556390977443608
420,豐原區,V1,甜瓜-美濃,135,55,30,0.4817312195748225,0.12737677789829271,0.4074074074074074,0.2222222222222222
514,彰化市場,FY981,高山羊齒,135,41,30,0.6082449488449043,0.44382017453250716,0.3037037037037037,0.2222222222222222
241,三重區,V2,甜瓜-溫室吊瓜,139,60,30,0.6105081564433099,0.1929629790132096,0.4316546762589928,0.2158273381294964
800,高雄市,LL2,茼蒿-山茼蒿,147,65,30,0.5114258144472504,0.18375489483680338,0.4421768707482993,0.20408163265306123
420,豐原區,FR1,青花苔,158,91,30,0.4187214538894986,0.11479809697390406,0.5759493670886076,0.189873417721519
109,台北一,SG9,大蒜-進口,167,80,30,0.5404178328103197,0.10748147319497564,0.47904191616766467,0.17964071856287425
109,台北一,SD1,洋蔥-本產,194,105,30,0.4783915436941929,0.0959533999752151,0.5412371134020618,0.15463917525773196
220,板橋區,MF1,蠔菇-鮑魚菇,207,98,30,0.49445785935849684,0.1119274256627606,0.47342995169082125,0.14492753623188406
400,台中市,G2,黃金果,211,99,30,0.498725096182477,0.11661671801826044,0.46919431279620855,0.14218009478672985
900,屏東市,SB2,胡蘿蔔-清洗,211,103,30,0.4645526831992546,0.09304020550497667,0.4881516587677725,0.14218009478672985
220,板橋區,SE2,青蔥-北蔥,213,117,30,0.5087370801899505,0.07689272329575436,0.5492957746478874,0.14084507042253522
109,台北一,B2,鳳梨-金鑽鳳梨,214,125,30,0.4526644819043715,0.08811331824746751,0.5841121495327103,0.14018691588785046
109,台北一,MA2,洋菇-盒裝,214,113,30,0.4709292163329121,0.09580598475832088,0.5280373831775701,0.14018691588785046
109,台北一,MI1,秀珍菇,214,121,30,0.49592737187954994,0.10806886356647605,0.5654205607476636,0.14018691588785046
338,桃農,SC1,馬鈴薯-本產,214,121,30,0.4499668867073087,0.0874901895255571,0.5654205607476636,0.14018691588785046
420,豐原區,I1,木瓜-網室紅肉,216,112,30,0.46222271944201515,0.1044809986157765,0.5185185185185185,0.1388888888888889
700,台南市場,IC600,進口大菊-白,69,32,29,0.6833407369609973,0.33191672700188907,0.463768115942029,0.42028985507246375
400,台中市場,IC600,進口大菊-白,70,33,29,0.666440882058129,0.3221940397849262,0.4714285714285714,0.4142857142857143
105,台北市場,FU640,洋桔梗-金子彩粉,76,35,29,0.5331054276563608,0.2830785042513654,0.4605263157894737,0.3815789473684211
800,高雄市場,FD113,小菊-日本小紅,78,38,29,0.505054396739288,0.18998580896657954,0.48717948717948717,0.3717948717948718
514,彰化市場,FS470,水晶香水,80,32,29,0.6286728114352623,0.42909087304671767,0.4,0.3625
700,台南市場,FH341,火焰雞冠花-紅,80,35,29,0.5543069171162589,0.2926173788023116,0.4375,0.3625
800,高雄市場,IC600,進口大菊-白,84,35,29,0.6326762302214706,0.3192722027665595,0.4166666666666667,0.34523809523809523
104,台北二,H4,葡萄柚-紅肉,85,47,29,0.5238879951496627,0.23675687633981854,0.5529411764705883,0.3411764705882353
400,台中市場,FD423,小菊-粉日記,85,37,29,0.5289934421648956,0.3245092705464318,0.43529411764705883,0.3411764705882353
700,台南市場,FC000,大菊,85,37,29,0.5531897853498098,0.34675586549594084,0.43529411764705883,0.3411764705882353
950,花蓮市,LM2,莧菜-白莧菜,86,32,29,0.6118573591826754,0.42872184809011554,0.37209302325581395,0.3372093023255814
105,台北市場,FS010,香水百合-紅,88,33,29,0.6038991211023972,0.4071261500696781,0.375,0.32954545454545453
800,高雄市場,FU412,洋桔梗-雙瓣紅,88,35,29,0.5301402511662888,0.24081869170783635,0.3977272727272727,0.32954545454545453
338,桃農,FP2,萊豆-豆仁,91,36,29,0.5414428595858075,0.24796704044251022,0.3956043956043956,0.31868131868131866
900,屏東市,ME1,金絲菇-金針菇,93,35,29,0.5537936143999398,0.26529267208170915,0.3763440860215054,0.3118279569892473
338,桃農,FT12,南瓜-木瓜型 阿嬌,94,39,29,0.5543644592851157,0.2728563029422385,0.4148936170212766,0.30851063829787234
420,豐原區,F5,雜柑-無子檸檬,95,48,29,0.49340120518199565,0.20397130070312475,0.5052631578947369,0.30526315789473685
950,花蓮市,LI3,萵苣菜-本島圓葉,95,37,29,0.5723105736679539,0.286354813916795,0.3894736842105263,0.30526315789473685
105,台北市場,FB108,火鶴花-千里達,97,39,29,0.5991010502766917,0.23780461239403997,0.4020618556701031,0.29896907216494845
105,台北市場,FM069,重瓣百合-白多朵,97,44,29,0.4982342026855141,0.19192561932005542,0.4536082474226804,0.29896907216494845
830,鳳山區,D1,桶柑,97,58,29,0.4609583636107078,0.09864316793461511,0.5979381443298969,0.29896907216494845
400,台中市場,FC000,大菊,98,38,29,0.5678770593962771,0.36490638912126716,0.3877551020408163,0.29591836734693877
900,屏東市,LJ5,芥菜-翡翠娃娃菜,98,45,29,0.5110364254470319,0.1875429479891505,0.45918367346938777,0.29591836734693877
900,屏東市,FP1,萊豆-豆莢,99,50,29,0.52142704396734,0.19859327365121382,0.5050505050505051,0.29292929292929293
514,彰化市場,FW600,水晶花-混合,100,46,29,0.4876963983387265,0.146225299657331,0.46,0.29
700,台南市場,FS789,OT百合-貝維爾多朵,102,47,29,0.46181675114131143,0.15960485893294005,0.46078431372549017,0.28431372549019607
950,花蓮市,SG2,大蒜-軟梗,102,41,29,0.551558800647674,0.2402862825815577,0.4019607843137255,0.28431372549019607
700,台南市場,FD125,小菊-大一點紅,103,44,29,0.48853098829604763,0.24297329036017298,0.42718446601941745,0.2815533980582524
800,高雄市場,FU478,洋桔梗-羅西娜紫,104,34,29,0.5871110413582173,0.30412336385125377,0.3269230769230769,0.27884615384615385
338,桃農,SC9,馬鈴薯-進口,106,36,29,0.6539653416398031,0.5219158718586914,0.33962264150943394,0.27358490566037735
700,台南市場,FH661,伯利恆之星,106,47,29,0.5596963909948807,0.21516820221579339,0.44339622641509435,0.27358490566037735
800,高雄市場,FU651,洋桔梗-典雅綠,106,42,29,0.5134502751383243,0.2273354185902045,0.39622641509433965,0.27358490566037735
400,台中市,LG4,芹菜-山芹菜,107,39,29,0.5550222825085644,0.21368921558544465,0.3644859813084112,0.27102803738317754
400,台中市場,IW580,滿天星-染色,108,36,29,0.6294291408870626,0.35830368447827105,0.3333333333333333,0.26851851851851855
104,台北二,Z9,柿子-進口,110,43,29,0.5056559491063626,0.2722596696152687,0.39090909090909093,0.2636363636363636
514,彰化市場,FB114,火鶴花-紅星,112,36,29,0.5659543770808693,0.2313145250996042,0.32142857142857145,0.25892857142857145
512,永靖鄉,SW1,球莖甘藍,113,47,29,0.5726174502872415,0.2717772144039502,0.415929203539823,0.25663716814159293
105,台北市場,FW100,星辰花-混色,117,39,29,0.5554099217291986,0.2966960895986583,0.3333333333333333,0.24786324786324787
700,台南市場,FO000,蘭花,121,33,29,0.6272674087038677,0.44073129704469993,0.2727272727272727,0.2396694214876033
700,台南市場,FC802,染大菊-芭迪卡,125,68,29,0.4416774859405949,0.1409819191246593,0.544,0.232
104,台北二,SP3,薑-粉薑,126,68,29,0.5530310724382803,0.17386076923200638,0.5396825396825397,0.23015873015873015
420,豐原區,SU21,薯蕷-白薯蕷 人參,126,49,29,0.5386524801378398,0.16993961862623738,0.3888888888888889,0.23015873015873015
514,彰化市場,FB419,火鶴花-太極,127,39,29,0.5960841379568365,0.2945927023281305,0.30708661417322836,0.2283464566929134
241,三重區,FR9,青花苔-進口,129,57,29,0.5038935000278305,0.23017286588692742,0.4418604651162791,0.2248062015503876
104,台北二,FN4,敏豆-翼豆,133,61,29,0.5029283350193616,0.19613474391977875,0.45864661654135336,0.21804511278195488
420,豐原區,FV2,辣椒-青小,134,71,29,0.48633575784727484,0.22935472903212567,0.5298507462686567,0.21641791044776118
241,三重區,45,草莓,140,70,29,0.5366697465130534,0.29706909860289626,0.5,0.20714285714285716
109,台北一,FZ1,落花生-生,142,64,29,0.5214279513380495,0.1511439829125488,0.4507042253521127,0.20422535211267606
800,高雄市,FL6,豌豆-甜豌豆,147,88,29,0.45860644746630846,0.16061596220222518,0.5986394557823129,0.19727891156462585
400,台中市,FN4,敏豆-翼豆,155,77,29,0.47652717045679394,0.1325975417260249,0.4967741935483871,0.1870967741935484
400,台中市,SV3,蘆筍-蘆筍花,169,72,29,0.4985026012247998,0.12419793341685882,0.4260355029585799,0.17159763313609466
800,高雄市,Q1,蓮霧-紅蓮霧,175,87,29,0.48386605717674097,0.13640606556561966,0.49714285714285716,0.1657142857142857
241,三重區,31,釋迦,176,101,29,0.4424417364266491,0.10535716378873543,0.5738636363636364,0.16477272727272727
830,鳳山區,T1,西瓜-大西瓜,180,90,29,0.5258320571508464,0.13513560182735201,0.5,0.16111111111111112
220,板橋區,OB1,雪里紅,187,99,29,0.5515377863496203,0.14036444586497923,0.5294117647058824,0.15508021390374332
104,台北二,SJ5,芋-芋角,191,92,29,0.5036371616039933,0.13044011236025646,0.4816753926701571,0.1518324607329843
220,板橋區,FY94,玉米-進口 玉米筍,198,61,29,0.6400572393015993,0.3072025442245936,0.30808080808080807,0.14646464646464646
930,台東市,FG1,苦瓜-白大米,199,119,29,0.46399061277074705,0.12434303493388735,0.5979899497487438,0.1457286432160804
420,豐原區,SF4,韭菜-青頭,221,118,29,0.432352598892986,0.09952271603329348,0.5339366515837104,0.13122171945701358
800,高雄市,FU1,隼人瓜,224,114,29,0.45001890254846083,0.11090116974998018,0.5089285714285714,0.12946428571428573
800,高雄市,LC1,包心白-包白,224,129,29,0.454096530541589,0.09126264076343986,0.5758928571428571,0.12946428571428573
400,台中市場,FM289,重瓣百合-莎曼莎多朵,64,35,28,0.5284418563205172,0.25975618797237543,0.546875,0.4375
105,台北市場,FD412,小菊-粉雲南菊,65,34,28,0.5417977830540729,0.2828239531525164,0.5230769230769231,0.4307692307692308
800,高雄市場,FR429,玫瑰-鐵達尼,70,35,28,0.538330398538372,0.23890141081006172,0.5,0.4
400,台中市場,FU445,洋桔梗-可羅淺粉,72,33,28,0.5788851998491715,0.3288755877911139,0.4583333333333333,0.3888888888888889
105,台北市場,FR931,玫瑰-泡泡金(金黃),73,40,28,0.4685630724211147,0.11501106168923866,0.547945205479452,0.3835616438356164
800,高雄市,SE3,青蔥-大蔥,77,36,28,0.5568789989900154,0.20792774326399646,0.4675324675324675,0.36363636363636365
105,台北市場,FM040,重瓣百合-粉,79,29,28,0.6365811349897373,0.38550168834469806,0.3670886075949367,0.35443037974683544
800,高雄市場,FH366,金魚草-白色,80,36,28,0.5749271547747298,0.27546254772685724,0.45,0.35
105,台北市場,FT669,鐵砲百合-雷山一號多朵,81,43,28,0.5032089919420175,0.2057165641692118,0.5308641975308642,0.345679012345679
105,台北市場,FH210,夕霧草,82,34,28,0.5437517796776123,0.28891062953165664,0.4146341463414634,0.34146341463414637
400,台中市場,FD422,小菊-吉祥小粉,83,36,28,0.5594177710451549,0.3312597650385022,0.43373493975903615,0.3373493975903614
400,台中市場,FW240,粉孔雀,83,35,28,0.5445296182443352,0.3372959191336779,0.42168674698795183,0.3373493975903614
400,台中市場,FH310,大理花-混色,84,35,28,0.5912195360573216,0.3623833855359486,0.4166666666666667,0.3333333333333333
105,台北市場,FC000,大菊,86,36,28,0.5154984217863986,0.31189466549406925,0.4186046511627907,0.32558139534883723
338,桃農,P3,番石榴-帝王芭,87,35,28,0.5768912333057199,0.24278296493063706,0.40229885057471265,0.3218390804597701
109,台北一,X3,蘋果-惠,88,32,28,0.6118161197078945,0.26419073131758675,0.36363636363636365,0.3181818181818182
420,豐原區,FL6,豌豆-甜豌豆,88,48,28,0.4741051841503769,0.13326299606685058,0.5454545454545454,0.3181818181818182
514,彰化市場,FU452,洋吉梗-雙瓣彩藍,88,37,28,0.580379465800217,0.3027779173475434,0.42045454545454547,0.3181818181818182
700,台南市場,FS039,香水百合-黃多朵,88,37,28,0.47257436968347105,0.28506436746159003,0.42045454545454547,0.3181818181818182
104,台北二,Z39,柿子-柿餅進口,89,35,28,0.5537917956356657,0.24744615190013683,0.39325842696629215,0.3146067415730337
241,三重區,LJ5,芥菜-翡翠娃娃菜,89,38,28,0.5180706604879145,0.19284284291524373,0.42696629213483145,0.3146067415730337
700,台南市場,FM049,重瓣百合-粉多朵,89,49,28,0.47955447111214017,0.20014279711196206,0.550561797752809,0.3146067415730337
109,台北一,87,紅毛丹,90,41,28,0.5630763967452771,0.24379260676105116,0.45555555555555555,0.3111111111111111
105,台北市場,IH613,進口鬱金香-黃色,91,36,28,0.540274992191451,0.278946415199427,0.3956043956043956,0.3076923076923077
514,彰化市場,IA800,進口康乃馨-多朵混色,91,41,28,0.5855408352748321,0.23352228566662195,0.45054945054945056,0.3076923076923077
950,花蓮市,SQ1,茭白筍-帶殼,92,49,28,0.5100542466308726,0.11157302144552134,0.532608695652174,0.30434782608695654
420,豐原區,R8,芒果-芒果青,93,43,28,0.4903573158980813,0.17755882077301124,0.46236559139784944,0.3010752688172043
800,高雄市場,FC316,大菊-黃精競,93,39,28,0.5471050267770178,0.22281292246632523,0.41935483870967744,0.3010752688172043
400,台中市,LJ1,芥菜-芥菜仁,94,35,28,0.5729105201050453,0.2899230319568379,0.3723404255319149,0.2978723404255319
400,台中市場,FR940,玫瑰-多朵粉,94,36,28,0.5704679733848458,0.2601779686044697,0.3829787234042553,0.2978723404255319
800,高雄市場,FU640,洋桔梗-金子彩粉,94,35,28,0.5022923481938926,0.23365228864291676,0.3723404255319149,0.2978723404255319
400,台中市場,FS063,香水百合-白三朵,95,39,28,0.543444093270863,0.252440342838564,0.4105263157894737,0.29473684210526313
800,高雄市場,FS062,香水百合-白雙朵,98,44,28,0.505770676240785,0.19054628845616028,0.4489795918367347,0.2857142857142857
900,屏東市,LC6,包心白-冬白芽,98,31,28,0.6020735779439016,0.5169848546353417,0.3163265306122449,0.2857142857142857
104,台北二,FL1,豌豆-白花,99,42,28,0.539624186457403,0.2834097255966717,0.42424242424242425,0.2828282828282828
105,台北市場,IW580,滿天星-染色,99,31,28,0.6023212986798278,0.2723425289102482,0.31313131313131315,0.2828282828282828
338,桃農,FZ1,落花生-生,100,44,28,0.5564917979007791,0.1937724471863465,0.44,0.28
400,台中市場,FY021,扁柏,100,38,28,0.5551699548431984,0.237395565407779,0.38,0.28
700,台南市場,FD131,小菊-小紅娘,101,40,28,0.5216935362290213,0.22743481536790133,0.39603960396039606,0.27722772277227725
800,高雄市場,IC616,進口大菊-牡丹白,101,35,28,0.5848847985064948,0.23329008622403707,0.3465346534653465,0.27722772277227725
105,台北市場,IH465,繡球花-綠,102,35,28,0.6337112748315511,0.27213283934247123,0.3431372549019608,0.27450980392156865
830,鳳山區,W1,洋香瓜-網狀紅肉,103,48,28,0.464125325630663,0.13307325002041817,0.46601941747572817,0.27184466019417475
514,彰化市場,IC616,進口大菊-牡丹白,105,38,28,0.5781162256319666,0.25999693145807284,0.3619047619047619,0.26666666666666666
900,屏東市,FT72,南瓜-栗子 小黑,105,41,28,0.609699027863726,0.40162701558985797,0.3904761904761905,0.26666666666666666
900,屏東市,SQ3,茭白筍-去殼,106,34,28,0.6562439455332097,0.45811548941602237,0.32075471698113206,0.2641509433962264
